npi,entity_type_code,provider_org_name,provider_last_name,provider_first_name,provider_middle_name,provider_name_prefix,provider_name_suffix,provider_credential,provider_business_address_1,provider_business_address_2,provider_business_city,provider_business_state,primary_taxonomy,provider_business_zip5,zip,cbsa
1649406687,2,"H2U WELLNESS CENTERS, LLC",,,,,,,3322 WEST END AVE,,NASHVILLE,TN,207R00000X,37203,37203,34980
1881820892,2,"FRIENDS AND FAMILY HEALTHCARE, LLC.",,,,,,,118 HWY 70 E,SUITE 6,DICKSON,TN,363LF0000X,37055,37055,34980
1003042995,2,"4UMD, LLC",,,,,,,555 CHURCH STREET EAST,SUITE 202,BRENTWOOD,TN,246X00000X,37027,37027,34980
1053547729,2,"BENNETT CHIROPRACTIC, LLC",,,,,,,298 SAM RIDLEY PKWY E STE 170,,SMYRNA,TN,111N00000X,37167,37167,34980
1316173909,2,PROHEALTH RURAL HEALTH SERVICES,,,,,,,1325 W MAIN ST,,FRANKLIN,TN,305S00000X,37064,37064,34980
1194952622,2,ELDER ASSIST BY ESTELLE,,,,,,,7200 TOLBERT RD,,NASHVILLE,TN,253Z00000X,37209,37209,34980
1578799029,2,MIDDLE TENNESSEE NEUROLOGY CLINIC PC,,,,,,,854 W JAMES CAMPBELL BLVD,SUITE 304,COLUMBIA,TN,2084N0400X,38401,38401,34980
1447486915,2,BELLA WIGS AND BOUTIQUE,,,,,,,3590 N MOUNT JULIET RD,,MOUNT JULIET,TN,332B00000X,37122,37122,34980
1114154531,2,NASHVILLE PAIN CENTER,,,,,,,118 HIGHWAY 70 E,,DICKSON,TN,208VP0000X,37055,37055,34980
1174750533,2,"AMERICAN CURRENT CARE, P.A.,",,,,,,,315 14TH AVE N,,NASHVILLE,TN,261Q00000X,37203,37203,34980
1346477684,2,"LEEMEDICAL,INC",,,,,,,1226 LAKEVIEW DR STE D,,FRANKLIN,TN,314000000X,37067,37067,34980
1124255476,2,STARCARE,,,,,,,1161 MURFREESBORO PIKE,SUITE 523,NASHVILLE,TN,253Z00000X,37217,37217,34980
1245467471,2,"SUNCREST OUTPATIENT REHAB SERVICES OF TN, LLC",,,,,,,4131 ANDREW JACKSON PKWY,,HERMITAGE,TN,225100000X,37076,37076,34980
1871720946,2,"OBGYN ASSOCIATES, P.C.",,,,,,,448 E BURTON ST,,MURFREESBORO,TN,174400000X,37130,37130,34980
1952538951,2,"D&S RESIDENTIAL SERVICES, LP",,,,,,,3343 PERIMETER HILL DR,STE. 101,NASHVILLE,TN,253Z00000X,37211,37211,34980
1518194448,2,MT. JULIET FAMILY DENTISTRY,,,,,,,66 E HILL DR STE A,,MOUNT JULIET,TN,122300000X,37122,37122,34980
1437386349,2,"DICKSON MEDICAL EQUIPMENT, INC.",,,,,,,127 CRESTVIEW PARK DR,STE. 104,DICKSON,TN,335E00000X,37055,37055,34980
1366679276,2,VANDERBILT UNIVERSITY MEDICAL CENTER,,,,,,,1313 21ST AVE S,912 OXFORD HOUSE,NASHVILLE,TN,282N00000X,37232,37232,34980
1285861138,2,"SITTERS ETC., INC.",,,,,,,278 FRANKLIN RD,SUITE 103,BRENTWOOD,TN,253Z00000X,37027,37027,34980
1932336732,2,ODYSSEY COUNSELING,,,,,,,638 W IRIS DR,,NASHVILLE,TN,1041C0700X,37204,37204,34980
1174750913,2,PUBLIX TENNESSEE LLC,,,,,,,3532 MURFREESBORO PIKE,,ANTIOCH,TN,3336C0003X,37013,37013,34980
1477781003,2,BRAD MCMILLIN INC,,,,,,,310 25TH AVE N STE 305,,NASHVILLE,TN,332S00000X,37203,37203,34980
1659508240,2,"OBIAJULU C. OKAFOR, M.D.",,,,,,,739 PRESIDENT PLACE,SUITE 100,SMYRNA,TN,207V00000X,37167,37167,34980
1518194141,2,BRAD MCMILLIN INC,,,,,,,1716 GALLATIN PIKE N,,MADISON,TN,332S00000X,37115,37115,34980
1639307101,2,"DR. TRACY A. MERRELL, D.P.M., P.C.",,,,,,,1747 MEDICAL CENTER PKWY,SUITE 100,MURFREESBORO,TN,213ES0103X,37129,37129,34980
1063640514,2,"RED BANK RADIOLOGY, P.C.",,,,,,,158 HOSPITAL DR,,CARTHAGE,TN,174400000X,37030,37030,34980
1265660609,2,"ABAMART MEDICAL SERVICES, INC",,,,,,,3617 CANBERRA WAY,,MOUNT JULIET,TN,251E00000X,37122,37122,34980
1992933220,2,NAMI TENNESSEE,,,,,,,1101 KERMIT DR,SUITE 605,NASHVILLE,TN,251S00000X,37217,37217,34980
1417185737,2,"PLEASANT VIEW SLEEP DISORDERS CTR, LLC",,,,,,,254 REN MAR DR,SUITE 200,PLEASANT VIEW,TN,1223S0112X,37146,37146,34980
1548498587,2,"ALBANY ACCESS DENTISTRY, PLLC",,,,,,,618 CHURCH ST,SUITE 520,NASHVILLE,TN,1223G0001X,37219,37219,34980
1235367210,2,HANGER PROSTHETICS & ORTHOTIC INC,,,,,,,5651 FRIST BLVD STE 503,,HERMITAGE,TN,335E00000X,37076,37076,34980
1700014735,2,"SUPERIOR ORTHOTICS & PROSTHETICS, LLC",,,,,,,1823 CHARLOTTE AVE,,NASHVILLE,TN,335E00000X,37203,37203,34980
1356579387,2,HANGER PROSTHETICS & ORTHOTIC INC,,,,,,,805 HATCHER LN,,COLUMBIA,TN,335E00000X,38401,38401,34980
1336377316,2,"SUPERIOR O & P, LLC",,,,,,,1823 CHARLOTTE AVE,,NASHVILLE,TN,335E00000X,37203,37203,34980
1073741864,2,"STONES RIVER MEDICAL MANAGEMENT, P.C.",,,,,,,1747 MEDICAL CENTER PKWY,SUITE 120,MURFREESBORO,TN,174400000X,37129,37129,34980
1841428661,2,WILLIAMSON PROFESSIONAL PRACTICE,,,,,,,4321 CAROTHERS PARKWAY,,FRANKLIN,TN,207RC0000X,37067,37067,34980
1447489141,2,JENSENLITTLE,,,,,,,144 ROLLING HILLS DR,,HENDERSONVILLE,TN,332B00000X,37075,37075,34980
1235368648,2,"DR. MARK LYNN & ASSOCIATES, PLLC",,,,,,,6800 CHARLOTTE PIKE,STE. 110,NASHVILLE,TN,332H00000X,37209,37209,34980
1891924965,2,"HANGER PROSTHETICS & ORTHOTICS, INC.",,,,,,,3525 KEDRON RD STE 5,,SPRING HILL,TN,335E00000X,37174,37174,34980
1447489356,2,"LENOX VILLAGE DENTISTRY, LLC",,,,,,,6905 LENOX VILLAGE DR,,NASHVILLE,TN,1223G0001X,37211,37211,34980
1730318619,2,"A TOUCH OF GRACE HOSPICE OF NASHVILLE, LLC",,,,,,,545 MAINSTREAM DR,SUITE 408,NASHVILLE,TN,251G00000X,37228,37228,34980
1790915338,2,MULTICARE HEALTH PROVIDERS INC,,,,,,,1483 N MOUNT JULIET RD,SUITE 221,MOUNT JULIET,TN,207V00000X,37122,37122,34980
1952531519,2,PRIORITY SLEEP DISORDERS CENTER,,,,,,,491 SAGE RD N,,WHITE HOUSE,TN,291U00000X,37188,37188,34980
1003046509,2,JARMON D & Q TRANSORT,,,,,,,860 FONNIC DR,,NASHVILLE,TN,343900000X,37207,37207,34980
1871723353,2,C & C NEUROLOGICAL ASSOCIATES PLLC,,,,,,,353 NEW SHACKLE ISLAND RD,BLDG A SUITE 100,HENDERSONVILLE,TN,2084N0400X,37167,37167,34980
1184854499,2,SLEEP CARE SOLUTIONS OF SOUTH CAROLINA LLC,,,,,,,5211 LINBAR DR,STE 508,NASHVILLE,TN,261QS1200X,37211,37211,34980
1396975561,2,DR PAUL D TRAPENI JR,,,,,,,23 N LOWRY ST,,SMYRNA,TN,332H00000X,37167,37167,34980
1346470515,2,"REAL TIME NEUROMONITORING ASSOCIATES, PLLC",,,,,,,3004B POSTON AVE,,NASHVILLE,TN,2084N0600X,37203,37203,34980
1023248101,2,BEHAVIOR ANALYSIS AND MANAGEMENT SOLUTIONS,,,,,,,5238 STARNES DR,,MURFREESBORO,TN,251S00000X,37128,37128,34980
1134350929,2,"AN ANGEL CARE, LLC",,,,,,,732 ALLEN PASS,,MADISON,TN,251E00000X,37115,37115,34980
1497986160,2,TLC PHYSICIAN SERVICES OF TEXAS INC,,,,,,,8 CADILLAC DR,STE. 250,BRENTWOOD,TN,363LF0000X,37027,37027,34980
1083845689,2,CENTERSTONE,,,,,,,1921 RANSOM PLACE,,NASHVILLE,TN,251B00000X,37217,37217,34980
1639300254,2,THE WIG SHOPPE,,,,,,,8005 CHURCH ST E,,BRENTWOOD,TN,335E00000X,37027,37027,34980
1730310228,2,"HARMONY FAMILY HEALTH CARE, LLC",,,,,,,3401 JOHN MALLETTE DR,,NASHVILLE,TN,363LF0000X,37218,37218,34980
1326279746,2,"OPTION CARE INFUSION SERVICES, LLC",,,,,,,624 GRASSMERE PARK,SUITE 22,NASHVILLE,TN,3336H0001X,37211,37211,34980
1083845176,2,GARZA PLASTIC & RECONSTRUCTIVE SURGERY PLLC,,,,,,,4322 HARDING RD,SUITE 326,NASHVILLE,TN,2086S0122X,37205,37205,34980
1013148170,2,DENTAL SPECIALISTS INC,,,,,,,534 HIGHLAND TER,,MURFREESBORO,TN,1223P0300X,37130,37130,34980
1376774463,2,KEY CHIROPRACTIC INC,,,,,,,8124 HIGHWAY 100,,NASHVILLE,TN,111N00000X,37221,37221,34980
1255562260,2,GUNNELL PRACTICE PARTNERS,,,,,,,2206 SPEDALE CT STE 6,,SPRING HILL,TN,1223G0001X,37174,37174,34980
1316178346,2,"M.R. TAYLOR RAYBURN, JR. M.D. P.C.",,,,,,,1411 HATCHER LN,,COLUMBIA,TN,207N00000X,38401,38401,34980
1922230986,2,SOUTHERN PAIN INSTITUTE PLLC,,,,,,,5073 MAIN ST,SUITE 100,SPRING HILL,TN,2081P2900X,37174,37174,34980
1225260227,2,REHAB CARE,,,,,,,1759 RED JACKET DR,,ANTIOCH,TN,314000000X,37013,37013,34980
1760614606,2,RIVERGATE DENTAL ASSOCIATES PC,,,,,,,85 CUDE LN,,MADISON,TN,1223G0001X,37115,37115,34980
1578795415,2,WHITE HOUSE DENTAL ASSOCIATES PC,,,,,,,323 WEST DR,,WHITE HOUSE,TN,1223G0001X,37188,37188,34980
1053543934,2,TENNESSEE WOMENS HEALTH CARE P.C.,,,,,,,404 N CASTLE HEIGHTS AVE STE E,,LEBANON,TN,174400000X,37087,37087,34980
1831321777,2,DRS MITCHAM EDGE & RYU PC,,,,,,,210 ENON SPRINGS RD E,,SMYRNA,TN,1223G0001X,37167,37167,34980
1053543926,2,WEEKEND DENTAL LLC,,,,,,,3046 COLUMBIA AVE STE 201,,FRANKLIN,TN,1223G0001X,37064,37064,34980
1225260128,2,DOUBLE O ANESTHESIA PC,,,,,,,726 S CHURCH ST,,MURFREESBORO,TN,367500000X,37130,37130,34980
1144452756,2,"ALICIA A. HALL, MD, INC.",,,,,,,2010 CHURCH ST,STE 526,NASHVILLE,TN,207Q00000X,37203,37203,34980
1811129323,2,DCA MISSISSIPPI LLC,,,,,,,3322 W END AVE,11TH FLOOR,NASHVILLE,TN,207RE0101X,37203,37203,34980
1518199066,2,"MH HEALTH CARE SERVICES, PC",,,,,,,701 COOL SPRINGS BLVD,C/O HEALTHWAYS WELLBEING CENTER,FRANKLIN,TN,332900000X,37067,37067,34980
1205068319,2,"GRACE HOME CARE, LLC",,,,,,,9005 OVERLOOK BLVD,SUITE 236,BRENTWOOD,TN,376J00000X,37027,37027,34980
1114150133,2,WAL-MART STORES EAST LP,,,,,,,3458 DICKERSON PIKE,,NASHVILLE,TN,3336C0003X,37207,37207,34980
1841423860,2,WAL-MART STORES EAST LP,,,,,,,300 PLEASANT GROVE RD STE 600,,MOUNT JULIET,TN,3336C0003X,37122,37122,34980
1831322791,2,MIDDLE TENNESSEE SPINE AND JOINT CENTER LLC,,,,,,,119 SE BROAD STREET,,MURFREESBORO,TN,111N00000X,37130,37130,34980
1104059039,2,SOUTHERN PEDIATRICS PLLC,,,,,,,740 COOL SPRINGS BLVD,SUITE 140,FRANKLIN,TN,208000000X,37067,37067,34980
1952534703,2,"ALLERGYCARE OF COOL SPRINGS, PLLC",,,,,,,740 COOL SPRINGS BLVD,STE. 120,FRANKLIN,TN,207K00000X,37067,37067,34980
1639302219,2,TOTAL HEALTH SOLUTIONS INC,,,,,,,1117A LAKEVIEW DR,,FRANKLIN,TN,111N00000X,37067,37067,34980
1861625253,2,BENITA SWARTOUT DO PC,,,,,,,25 CENTURY BLVD,SUITE 209,NASHVILLE,TN,174400000X,37214,37214,34980
1538392089,2,SAINT THOMAS RUTHERFORD HOSPITAL LAB,,,,,,,1700 MEDICAL CENTER PKWY,ATTN: CANDACE WILSON,MURFREESBORO,TN,291U00000X,37129,37129,34980
1750514196,2,EMPACT AMBULANCE SERVICE INC,,,,,,,109 THREET INDUSTRIAL RD,SUITE 7,SMYRNA,TN,3416L0300X,37167,37167,34980
1598998825,2,SAINT THOMAS WEST HOSPITAL LAB,,,,,,,4220 HARDING RD,,NASHVILLE,TN,291U00000X,37205,37205,34980
1053544296,2,SAINT THOMAS WEST HOSPITAL LAB,,,,,,,2000 CHURCH ST,,NASHVILLE,TN,291U00000X,37236,37236,34980
1356574552,2,INTEGRATIVE PAIN SOLUTIONS PLLC,,,,,,,100 COVEY DR,SUITE 103,FRANKLIN,TN,174400000X,37067,37067,34980
1386977429,2,"STAR MEDICAL GROUP, LLC",,,,,,,429 NISSAN DR,SUITE 103,SMYRNA,TN,207R00000X,37167,37167,34980
1346573540,2,RIGHT CARE INC,,,,,,,2150 BROOKEMEADE DRIVE,SUITE 130,COLUMBIA,TN,261QP2300X,38401,38401,34980
1316270200,2,ARCHER MEDICAL CORPORATION,,,,,,,2910 S CHURCH ST,SUITE B,MURFREESBORO,TN,261QU0200X,37127,37127,34980
1922331842,2,"PHYSICIAN SERVICES OF MIDDLE TENNESSEE, LLC",,,,,,,1414 COUNTY HOSPITAL RD,,NASHVILLE,TN,207R00000X,37218,37218,34980
1417280249,2,"JACKSON PARK CHRISTIAN HOME, INC.",,,,,,,4107 GALLATIN PIKE,,NASHVILLE,TN,313M00000X,37216,37216,34980
1467785188,2,"WAL-MART STORES EAST, LP",,,,,,,300 PLEASANT GROVE RD STE 600,,MOUNT JULIET,TN,156FX1800X,37122,37122,34980
1205169935,2,CARDIOVASCULAR ANESTHESIOLOGISTS,,,,,,,4230 HARDING RD,SUITE 435,NASHVILLE,TN,207LC0200X,37205,37205,34980
1073846697,2,"INDIAN LAKE MEDICAL WEIGHT LOSS & WELLNESS, PLLC",,,,,,,133 INDIAN LAKE RD,SUITE 204,HENDERSONVILLE,TN,261QP2300X,37075,37075,34980
1194058677,2,"RUDOWSKI EYECARE, PLLC",,,,,,,1618 LEE VICTORY PKWY,,SMYRNA,TN,152W00000X,37167,37167,34980
1659604189,2,DR FRED DAVIS AND ASSOCIATES,,,,,,,615 S CUMBERLAND ST,,LEBANON,TN,152W00000X,37087,37087,34980
1154654440,2,AGAPE FAMILY HEALTHCARE LLC,,,,,,,1037 E OLD HICKORY BLVD,,MADISON,TN,261QP2300X,37115,37115,34980
1710210034,2,"PAIN MANAGEMENT GROUP, P.C.",,,,,,,1642 WESTGATE CIR,SUITE 201,BRENTWOOD,TN,174400000X,37027,37027,34980
1568796845,2,"WILLIAMS SURGERY CENTER, INC.",,,,,,,1725 MEDICAL CENTER PKWY,SUITE 120,MURFREESBORO,TN,261QP1100X,37129,37129,34980
1467786517,2,"OCCUPATIONAL HEALTH CENTERS OF THE SOUTHWEST PA, CO",,,,,,,315 14TH AVE N,,NASHVILLE,TN,261Q00000X,37203,37203,34980
1992039184,2,XUHAN PC LLP,,,,,,,5118 WALNUT PARK DR,,BRENTWOOD,TN,207R00000X,37027,37027,34980
1225362429,2,"TRANSFORMATIONAL MANAGEMENT GROUP, LLC",,,,,,,2120 CRESTMOOR RD,SUITE 3016,NASHVILLE,TN,103TC0700X,37215,37215,34980
1841524782,2,PULMONARY & SLEEP SPECIALISTS PLC,,,,,,,111 HIGHWAY 70 E,SUITE 105,DICKSON,TN,207RP1001X,37055,37055,34980
1275867053,2,"LINA L. BURKHART, PH.D., PLLC",,,,,,,5550 FRANKLIN PIKE,SUITE 101,NASHVILLE,TN,103T00000X,37220,37220,34980
1295069011,2,"FIRST CALL AMBULANCE SERVICE OF SOUTH CENTRAL TENNESSEE, LLC.",,,,,,,120 STONES RIVER RD,,LA VERGNE,TN,3416L0300X,37086,37086,34980
1104150762,2,"KBI MEDICAL, LLC",,,,,,,106 MISSION CT,603,FRANKLIN,TN,332B00000X,37067,37067,34980
1538494869,2,MEDICAL NECESSITIES & SERVICES LLC,,,,,,,1114 W 7TH ST,SUITE B,COLUMBIA,TN,332BX2000X,38401,38401,34980
1215262514,2,"MAX MOBILITY, LLC",,,,,,,5425 MOUNT VIEW PKWY,,ANTIOCH,TN,332B00000X,37013,37013,34980
1447585757,2,"CAMP BEHAVIORAL CONNECTIONS, LLC",,,,,,,6732 WALNUT HILLS DR,,BRENTWOOD,TN,103K00000X,37027,37027,34980
1275868382,2,GOOD HEALTH ASSOCIATES,,,,,,,625 N HIGHLAND AVE,,MURFREESBORO,TN,174400000X,37130,37130,34980
1073848172,2,"WAVES, INC.",,,,,,,435 MAIN ST,SUITE A,FRANKLIN,TN,252Y00000X,37064,37064,34980
1740515808,2,KROGER LIMITED PARTNERSHIP I,,,,,,,411 WHITMAN ST,,FRANKLIN,TN,3336C0003X,37064,37064,34980
1538494554,2,THE NEW CREATURE OUTREACH CENTER,,,,,,,845 BELL RD,SUITE 205,ANTIOCH,TN,372600000X,37013,37013,34980
1164757126,2,"SLEEP MEDICINE ASSOCIATES, PLLC",,,,,,,125 COOL SPRINGS BLVD,SUITE 240,FRANKLIN,TN,207RP1001X,37067,37067,34980
1760717607,2,"AMERICAN SENIOR CARE CENTERS, INC",,,,,,,1808 8TH AVE S,,NASHVILLE,TN,253Z00000X,37203,37203,34980
1538494471,2,"NASHVILLE HIP & PELVIS INSTITUTE, PLLC",,,,,,,345 23RD AVE N,SUITE 301,NASHVILLE,TN,207XX0801X,37203,37203,34980
1437484094,2,OTTO BOCK ORTHOPEDIC SERVICES LLC,,,,,,,2601 ELM HILL PIKE,STE L,NASHVILLE,TN,332B00000X,37214,37214,34980
1679808398,2,PREMIER HEALTH CHIROPRACTIC CORPORATION,,,,,,,206 N THOMPSON LN STE B,,MURFREESBORO,TN,111N00000X,37129,37129,34980
1063747590,2,"BATTLE ENTERPRISE, INC",,,,,,,1221 S HARTMANN DR,SUITE D,LEBANON,TN,101YA0400X,37090,37090,34980
1376879767,2,B&B PHARMACY PLLC,,,,,,,5407 MAIN ST,,SPRING HILL,TN,3336C0003X,37174,37174,34980
1174859516,2,"HERMITAGE TN ENDOSCOPY ASC, LLC",,,,,,,5653 FRIST BLVD,SUITE 532,HERMITAGE,TN,261QA1903X,37076,37076,34980
1265768626,2,HAYNES FAMILY CHIROPRACTIC,,,,,,,710 HATCHER LN,,COLUMBIA,TN,111N00000X,38401,38401,34980
1336475771,2,"INSPIRIS,INC.",,,,,,,10 CADILLAC DR,SUITE 350,BRENTWOOD,TN,302R00000X,37027,37027,34980
1083940498,2,NEW HOPE COUNSELING SERVICES,,,,,,,2603 ELM HILL PIKE,SUITE B,NASHVILLE,TN,251S00000X,37214,37214,34980
1518293737,2,QUESTCARE GROUP HOME INC,,,,,,,721 ROMAN DR.,,NASHVILLE,TN,320600000X,37207,37207,34980
1336475581,2,WELLNESS SOLUTIONS OF TENNESSEE LLC,,,,,,,2323 21ST AVE S STE 306,,NASHVILLE,TN,363LP0808X,37212,37212,34980
1710213822,2,CAPITAL ACCOUNTS,,,,,,,800 CRESCENT CENTRE DR,,FRANKLIN,TN,251B00000X,37067,37067,34980
1144556242,2,"CARIS HEALTHCARE, LP",,,,,,,1412 TROTWOOD AVE STE 11,,COLUMBIA,TN,251G00000X,38401,38401,34980
1316273451,2,MCFARLIN & STUMB HEALTHCARE PROFESSIONALS LLC,,,,,,,317 VALLEYVIEW CIR,,LEBANON,TN,261QP2300X,37087,37087,34980
1194051276,2,"NEW RIVER MEDICAL ASSOCIATES, PC",,,,,,,179 HANCOCK ST,SUITE 203,GALLATIN,TN,207Q00000X,37066,37066,34980
1548596604,2,LENOX VILLAGE DENTISTRY,,,,,,,2850 S CHURCH ST,,MURFREESBORO,TN,1223G0001X,37127,37127,34980
1205162211,2,"ALPHA POINT, INC.",,,,,,,98 MAYFIELD DR,SUITE C,SMYRNA,TN,101Y00000X,37167,37167,34980
1982930053,2,HENDERSONVILLE SURGEONS,,,,,,,353 NEW SHACKLE ISLAND RD,SUITE 102A,HENDERSONVILLE,TN,208600000X,37075,37075,34980
1407182348,2,"ALL IN ONE, LLC",,,,,,,367 RIVERSIDE DR,SUITE 102,FRANKLIN,TN,253Z00000X,37064,37064,34980
1104152859,2,"CENTENNIAL NEUROSCIENCE, LLC",,,,,,,2400 PATTERSON ST,SUITE 320,NASHVILLE,TN,2084N0400X,37203,37203,34980
1710213376,2,"CARIS HEALTHCARE, LP",,,,,,,106 HIGHWAY 70 E STE 5,,DICKSON,TN,251G00000X,37055,37055,34980
1770810293,2,"RAI CARE CENTERS OF LEBANON I, LLC",,,,,,,1701 W MAIN ST,,LEBANON,TN,261QE0700X,37087,37087,34980
1164759601,2,XAI FAMILY MEDICAL CLINIC,,,,,,,315 ROBERT ROSE DR,SUITE F,MURFREESBORO,TN,363LF0000X,37129,37129,34980
1861729386,2,RAI CARE CENTERS OF GALLATIN I LLC,,,,,,,270 EAST MAIN STREET,,GALLATIN,TN,261QE0700X,37066,37066,34980
1083941512,2,"CONCORD INFECTIOUS DISEASE ASSOCIATES, PC",,,,,,,1419 W BADDOUR PKWY,,LEBANON,TN,207RI0200X,37087,37087,34980
1346577707,2,"WARREN FAMILY SERVICES, LLC",,,,,,,237 CASTLEWOOD DR,SUITE H,MURFREESBORO,TN,253Z00000X,37129,37129,34980
1992032221,2,VILLAGE DENTAL GROUP,,,,,,,112 SAUNDERSVILLE RD,SUITE B226,HENDERSONVILLE,TN,122300000X,37075,37075,34980
1225365331,2,"FAMILY PSYCH SERVICES, PLLC",,,,,,,921 RUSSELL ST,,NASHVILLE,TN,2084P0800X,37206,37206,34980
1164759213,2,JARRETT&JARRETT TRANSPORTATION SERVICE,,,,,,,1100 THOMPSON PLACE,APT C-14,NASHVILLE,TN,347C00000X,37217,37217,34980
1053648931,2,SENIOR MOMENTS HEALTHCARE INC.,,,,,,,1013 LAUREL HILLS DR,,DICKSON,TN,253Z00000X,37055,37055,34980
1477880490,2,SIE INVESTMENT GROUP LLC,,,,,,,2395 NEW SALEM HWY,SUITE L,MURFREESBORO,TN,1223G0001X,37128,37128,34980
1578890455,2,"FAMILY URGENT CARE, LLC",,,,,,,170-D EAST MAIN STREET,BOX 120,HENDERSONVILLE,TN,261QU0200X,37075,37075,34980
1154658953,2,THE CENTER FOR VISION DEVELOPMENT,,,,,,,128 HOLIDAY CT,SUITE 126,FRANKLIN,TN,152WV0400X,37067,37067,34980
1790012441,2,COLE FAMILY PRACTICE,,,,,,,226 JACKSON MEADOWS DR,,HERMITAGE,TN,261QP2300X,37076,37076,34980
1497082101,2,HOMELIFE LLC,,,,,,,228 PEBBLE GLEN DR,,FRANKLIN,TN,171W00000X,37064,37064,34980
1144557828,2,ALANA HEALTHCARE PHARMACY,,,,,,,636 DIVISION ST,,NASHVILLE,TN,3336H0001X,37203,37203,34980
1972830677,2,RIGHTEOUS OAKS COUNSELING,,,,,,,3735 N MOUNT JULIET RD,204,MOUNT JULIET,TN,101Y00000X,37122,37122,34980
1114255817,2,AWAKENING MINDFUL POSSIBILITIES,,,,,,,109 KENSINGTON PL,,COLUMBIA,TN,363LP0808X,38401,38401,34980
1881922441,2,PROGRESS INC,,,,,,,319 EZELL PIKE,,NASHVILLE,TN,253Z00000X,37217,37217,34980
1316275811,2,"AMELIA L. WOODS, OD, PC",,,,,,,2900 S RUTHERFORD BLVD STE A,,MURFREESBORO,TN,152W00000X,37130,37130,34980
1649508060,2,GRACE CONSULTING SERVICES LLC,,,,,,,906 ENCLAVE CIR,,NASHVILLE,TN,251S00000X,37211,37211,34980
1346578705,2,WALK IN DENTAL CLINICS INC.,,,,,,,4928 EDMONSON PIKE,SUITE 202,NASHVILLE,TN,1223G0001X,37211,37211,34980
1992033260,2,CHARLES W DANIELS MD PERSONALIZED HEALTHCARE,,,,,,,4230 HARDING RD,SUITE 201,NASHVILLE,TN,207R00000X,37205,37205,34980
1295063311,2,CITY OF DICKSON SENIOR CENTER,,,,,,,206 W WALNUT ST,,DICKSON,TN,253Z00000X,37055,37055,34980
1023346152,2,TENNESSEE COMMUNITY SERVICES AGENCY,,,,,,,531 METROPLEX DR,STE 115 A,NASHVILLE,TN,253Z00000X,37211,37211,34980
1831427962,2,SIGNATURE MEDICAL LABORATORY,,,,,,,1097 WESTON DR,SUITE 1,MOUNT JULIET,TN,291U00000X,37122,37122,34980
1619205671,2,"ASCEND MEDICAL GROUP, LLC",,,,,,,2001 CHARLOTTE AVE,SUITE # 205,NASHVILLE,TN,363L00000X,37203,37203,34980
1861720781,2,"MEDISTAFF, LLC",,,,,,,222 JACKSON MEADOWS DR,,HERMITAGE,TN,253Z00000X,37076,37076,34980
1912235821,2,"H. RHEA HOLLY, MD, PC",,,,,,,110 29TH AVE N STE 202,,NASHVILLE,TN,207L00000X,37203,37203,34980
1750610515,2,PUBLIX TENNESSEE LLC,,,,,,,665 SOUTH MT.JULIET RD.,,MT. JULIET,TN,3336C0003X,37122,37122,34980
1174852958,2,HERMITAGE PEDIATRIC DENTISTRY,,,,,,,107 BONNABROOK DR,,HERMITAGE,TN,261QD0000X,37076,37076,34980
1912236654,2,"NEW HORIZONS SOLUTIONS, INC.",,,,,,,317 SEVEN SPRINGS WAY,,BRENTWOOD,TN,363LF0000X,37027,37027,34980
1275862963,2,BLOSSOM HEALTH SERVICES,,,,,,,2416 NEWBERRY LN,,MOUNT JULIET,TN,253Z00000X,37122,37122,34980
1538498159,2,"LAWRENCE E. BURNS, DPM, INC",,,,,,,4230 HARDING RD,SUITE G-12,NASHVILLE,TN,335E00000X,37205,37205,34980
1003145541,2,KROGER LIMITED PARTNERSHIP I,,,,,,,2011 NASHVILLE PIKE,,GALLATIN,TN,3336C0003X,37066,37066,34980
1629307137,2,SOUTHEAST REHAB LLC,,,,,,,2555 MERIDIAN BLVD,STE. 330,FRANKLIN,TN,261QP2000X,37067,37067,34980
1578892915,2,"HEARTLAND DENTAL CARE OF TENNESSEE, PC",,,,,,,1315 BELL ROAD,,ANTIOCH,TN,1223G0001X,37013,37013,34980
1205165693,2,WOODS PHYSICAL THERAPY LLC,,,,,,,925 S CHURCH ST STE C200,,MURFREESBORO,TN,261QP2000X,37130,37130,34980
1982933115,2,HARVEY W. BOWLES MD PC,,,,,,,2201 MURPHY AVE,STE 204,NASHVILLE,TN,207R00000X,37203,37203,34980
1871822007,2,PREMIUM MEDICAL CARE PC,,,,,,,2201 MURPHY AVE,STE 204,NASHVILLE,TN,207R00000X,37203,37203,34980
1467781690,2,GRACE PEDIATRICS PLLC,,,,,,,1335 ROCK SPRINGS ROAD,,SMYRNA,TN,208000000X,37167,37167,34980
1336478213,2,"RAJA HOLDING CO., INC.",,,,,,,1428 ADAMS ST,,FRANKLIN,TN,332B00000X,37064,37064,34980
1578892493,2,"LAVERGNE SMILES, PC",,,,,,,5168 MURFREESBORO RD,,LA VERGNE,TN,261QD0000X,37086,37086,34980
1821328725,2,KEY REHAB,,,,,,,1335 NW BROAD ST,,MURFREESBORO,TN,314000000X,37129,37129,34980
1477883213,2,KEY HEALTH SERVICES PC,,,,,,,166 E MAIN ST,,HENDERSONVILLE,TN,111N00000X,37075,37075,34980
